id,title,duration,bpm,release_date,rank,album_id,album_title,album_release_date,album_genres,album_label,album_duration,album_nb_fan,album_record_type,artist_id,artist_name,artist_nb_album,artist_nb_fan
15531170,Sex on Fire,203,153.1,2008-09-19,888375,1435446,Only By The Night,2008-09-22,Alternative,RCA/Legacy,2558,67163,album,385,Kings of Leon,30,2392829
71937626,Mr. Brightside,223,0.0,2013-11-11,243636,7066306,Direct Hits,2013-11-11,Alternative,Island Records,3657,3261,album,897,The Killers,47,2236000
115706580,Cold Cold Cold,214,135.1,2015-12-18,625854,11990892,Tell Me I'm Pretty,2015-12-18,Alternative,RCA Records Label,2291,50726,album,214810,Cage The Elephant,18,577050
1238177942,"Steady, As She Goes",216,0.0,2006-05-15,755544,206362072,Broken Boy Soldiers,2006-05-15,Alternative,Legacy Recordings,2023,7721,album,1202,The Raconteurs,13,165943
3145200241,Headlock,215,0.0,2015-07-17,493050,684735761,Speak for Yourself (Deluxe Version),2015-07-17,Alternative|Pop Indé|Pop|Pop indé/Folk,Megaphonic,5932,1011,album,1354,Imogen Heap,43,105740
374205501,Wake Up,335,138.74,2004-06-16,663401,43265861,Funeral,2005-10-05,Alternative|Pop Indé|Rock indé,Sony Music CG,2875,42706,album,1201,Arcade Fire,27,721667
13111703,Dashboard,248,136.0,2011-08-05,66737,1203569,Resturlaub,2011-08-05,Films/Jeux vidéo|Musiques de films|Comédies musicales,Columbia,2958,1990,album,414435842,Modest Mouse,0,0
635647,White Flag,238,170.1,2003-11-28,414931,79180,Bravo - The Hits 2003,2003-11-28,Pop,Ariola,5651,1875,album,63189342,Dido,22,109
560769,In the Morning,152,126.4,2005-05-23,396539,73214,The Invisible Invasion,2016-01-06,Alternative|Pop Indé|Rock indé,Sony Music UK,2370,1075,album,1233,The Coral,60,31551
15615270,Last Nite,192,103.9,2001-07-30,406746,1442557,Is This It,2001-10-08,Alternative|Pop|Rock,RCA Records Label,2099,27013,album,569,The Strokes,23,1750127
74497872,Alabama Movies,221,148.7,2014-06-04,111006,7358328,Fuzz Steilacoom,2014-02-25,Alternative|Rock indé|Rock,Chap Stereo,2385,254,album,4506777,Skating Polly,23,3034
4124177,Dog Days Are Over,250,149.8,2014-05-27,150182,968243,Lungs (Deluxe Version),2011-04-25,Alternative,Universal-Island Records Ltd.,4049,68291,album,183716,Florence + The Machine,55,1692253
3786218392,Strict Machine,231,0.0,2026-01-28,495298,901446272,Black Cherry,2013-08-01,Alternative,"Mute, a BMG Company",2577,456,album,108,Goldfrapp,47,196166
373033901,"Keine Melodien...1,2,3,4, (feat. MJ Lan)",193,112.96,2000-01-01,206796,43099061,Keine Melodien,2000-01-01,Electro,Passé,1478,71,ep,2007,Jeans Team,15,1444
676183,In the End,216,105.2,2000-10-24,982895,81763,Hybrid Theory (Bonus Edition),2000-10-24,Alternative,Warner Records,2941,407763,album,92,Linkin Park,75,12218181
4286053,We Are The People,267,123.0,2009-11-20,933867,398684,Walking On A Dream (Special Edition),2009-11-20,Alternative,Capitol Records,6161,45705,album,185473,Empire of the Sun,33,446927
1297394902,New Slang (2021 Remaster),230,0.0,2001-06-19,383419,218937892,"Oh, Inverted World (20th Anniversary Remaster)",2001-06-19,Alternative,Sub Pop Records,2006,317,album,1340,The Shins,26,93270
14633829,505,253,140.2,2007-04-24,525697,1347129,Favourite Worst Nightmare (Standard Version),2007-04-24,Alternative,Domino/Warner Records,2236,10963,album,1182,Arctic Monkeys,35,4954663
5936379,Dance Yrself Clean,536,98.0,2010-05-17,642123,539508,This Is Happening,2010-05-17,Pop,Parlophone UK,3911,22591,album,642,LCD Soundsystem,41,179045
70322130,Do I Wanna Know?,272,84.89,2013-09-09,931645,6899610,AM,2013-09-06,Alternative,Domino Recording Co,2504,544559,album,1182,Arctic Monkeys,35,4954663
103052662,The Less I Know The Better,217,117.1,2015-07-17,941238,10709540,Currents,2015-07-17,Alternative,Universal Music Australia Pty. Ltd.,3064,210197,album,134790,Tame Impala,40,1132231
92198180,Midnight City,244,104.9,2011-09-26,909964,9357186,Midnight City (Remix EP),2011-09-26,Alternative|Rock,M83 Recording Inc,1404,9133,album,678,M83,39,966124
79363293,West Coast,255,123.0,2014-06-16,802736,7898255,Ultraviolence (Deluxe),2014-06-16,Alternative,Polydor Records,3901,261053,album,1424821,Lana Del Rey,72,5798754
66506871,Sweater Weather,240,124.2,2013-04-22,950089,6505633,I Love You.,2013-04-19,Alternative|Rock,Columbia,2745,116236,album,296861,The Neighbourhood,25,1662977
10240179,The Look,277,170.1,2011-04-11,912625,936365,The English Riviera,2011-04-08,Electro,Because Music Ltd.,2704,102796,album,13570,Metronomy,74,503622
106380372,Space Song,320,147.1,2015-08-28,883883,11093204,Depression Cherry,2015-08-28,Alternative,Bella Union,2685,33128,album,75055,Beach House,23,296022
371593461,Feel It Still,163,158.41,2017-06-16,885403,42880391,Woodstock,2017-06-16,Alternative,Atlantic Records,2315,40537,album,181878,Portugal. The Man,95,138290
119205662,Somebody Else,348,101.08,2016-02-16,654080,12413350,Somebody Else,2016-02-16,Alternative,Polydor Records,348,10008,single,3583591,The 1975,38,606511
59054001,Angels,171,0.0,2012-09-10,617137,5771751,Coexist,2012-09-10,Alternative,Young,2232,132974,album,261212,The xx,21,1102718
71067423,The Wire,246,113.6,2013-09-30,489156,6975919,Days Are Gone (Deluxe Edition),2013-01-01,Rock,Polydor Records,3634,43739,album,93674,HAIM,34,130691
67754231,Step,251,156.0,2014-12-18,2002,176532302,Modern Vampires of the City,2013-05-13,Alternative,XL Recordings,2574,9023,album,75781,Vampire Weekend,25,474130
69018826,What You Know,189,138.7,2010-03-01,788653,6762898,Tourist History,2010-03-01,Alternative,Kitsuné,1937,22856,album,173612,Two Door Cinema Club,56,608384
66319120,Entertainment,220,150.9,2013-04-19,21176,650756691,Bankrupt!,2013-04-19,Alternative,Glassnote - VMG,2433,1223,album,15,Phoenix,39,628322
45594181,Shake It Out,280,107.4,2012-07-30,704329,4502741,Ceremonials,2012-07-30,Alternative,Universal-Island Records Ltd.,4125,85892,album,183716,Florence + The Machine,55,1692253
5490699,On Melancholy Hill,233,120.5,2010-03-05,849357,502723,Plastic Beach,2010-03-03,Rap/Hip Hop,Parlophone UK,3406,172223,album,14,Gorillaz,92,3013309
75559456,Red Eyes,299,162.1,2014-03-18,579616,7484049,Lost In The Dream,2014-03-14,Alternative|Rock,Secretly Canadian,3640,43011,album,73424,The War On Drugs,23,192448
60765507,Feels Like We Only Go Backwards,193,149.8,2012-10-05,768778,5946143,Lonerism,2012-10-09,Alternative,MODULAR,3115,70153,album,134790,Tame Impala,40,1132231
12292198,Holocene,336,148.2,2011-06-20,8956,7511038,"Bon Iver, Bon Iver",2011-06-20,Alternative,Jagjaguwar,2369,13648,album,78668,Bon Iver,17,548324
84791735,Take Me To Church,242,128.8,2014-10-06,931559,8548975,Hozier,2014-10-06,Alternative,Universal-Island Records Ltd.,3228,85199,album,5062414,Hozier,30,1409413
14932098,Lonely Boy,193,168.1,2011-12-02,798097,1376944,El Camino,2011-12-02,Alternative|Rock|Rock Indé/Pop Rock,Nonesuch,2303,77111,album,2483,The Black Keys,48,1096084
18190273,Video Games,282,122.3,2012-04-16,490334,1707676,Born To Die,2012-04-16,Rock,Polydor Records,3214,65742,album,1424821,Lana Del Rey,72,5798754
71511146,A Lack of Color,216,0.0,2003-10-07,425165,7025361,Transatlanticism,2013-10-08,Alternative|Rock,Barsuk Records,2744,11390,album,383,Death Cab for Cutie,61,200245
376023261,One Life Stand,321,120.19,2010-02-01,492156,43540601,One Life Stand,2000-01-01,Electro,Domino Recording Co,2960,3072,album,4032,Hot Chip,80,142619
18063013,Breezeblocks,227,0.0,2012-05-28,25581,907036382,An Awesome Wave,2012-05-28,Alternative,Infectious Music,2621,3896,album,1606315,alt-J,49,610113
380519561,Don’t Delete The Kisses,275,121.96,2017-07-05,17095,43599251,Don't Delete The Kisses,2017-07-06,Alternative,Dirty Hit,275,424,single,4710481,Wolf Alice,34,69791
604283312,Hey Now,207,0.0,2013-09-09,631806,81742652,If You Wait,2013-09-09,Alternative|Pop|Pop indé/Folk|Rock|Rock Indé/Pop Rock,Ministry of Sound Recordings,3955,33321,album,4771546,London Grammar,42,775562
67615714,I Need My Girl,245,126.0,2014-12-18,24850,176602322,Trouble Will Find Me,2013-05-27,Alternative,4AD,3303,10518,album,1578,The National,37,339704
10101602,Under Cover of Darkness,236,99.9,2011-03-21,662597,924062,Angles,2011-03-18,Alternative|Rock,RCA Records Label,2052,78429,album,569,The Strokes,23,1750127
10174048,Future Starts Slow,248,128.0,2011-04-04,708680,930245,Blood Pressures,2011-04-04,Alternative|Rock,Domino Recording Co,2515,45265,album,1068,The Kills,36,229186
446591652,Deadly Valentine,364,104.93,2017-11-17,597149,54404602,Rest,2017-11-17,Pop,Because Music,2903,12676,album,5666,Charlotte Gainsbourg,21,109835
457602432,When You Die,263,141.1,2018-02-09,588980,56298312,Little Dark Age,2018-02-09,Alternative,Columbia,2638,53247,album,69627,MGMT,41,1199301
80884844,Busy Earnin',181,0.0,2014-07-14,662002,8085134,Jungle,2014-07-14,Electro,XL Recordings,2346,60815,album,436163,Jungle,49,260195
66315818,Sacrilege,230,119.8,2013-04-16,25505,52769742,Mosquito (Deluxe),2013-04-16,Alternative,Interscope,3762,1250,album,964,Yeah Yeah Yeahs,26,349982
69018972,Evil,216,126.8,2004-01-01,6926,179494452,Antics,2004-09-28,Alternative,Matador,2494,5592,album,1652,Interpol,43,478768
60810702,Yet Again,318,136.0,2012-09-17,490537,5950719,Shields,2012-09-17,Alternative|Rock,Warp Records,2872,18127,album,13760,Grizzly Bear,20,105886
441137172,Christine,234,99.86,2014-06-02,761761,53514702,Chaleur Humaine,2013-04-22,Alternative|Pop|Pop indé/Folk|Rock|Rock Indé/Pop Rock,Because Music,2562,29582,album,1520407,Christine and the Queens,42,682833
78511978,"Archie, Marry Me",196,117.8,2014-07-21,455553,7809456,Alvvays,2014-07-21,Alternative,Transgressive,1969,7608,album,5298885,Alvvays,3,28530
126368225,Casual Party,233,130.01,2016-06-10,444586,13308969,Why Are You OK,2016-06-10,Alternative,UMGRI Interscope,2970,7670,album,6089,Band of Horses,24,177926
107028550,No No No,170,0.0,2015-09-11,560185,11159982,No No No,2015-09-11,Alternative,4AD,1757,26085,album,3905,Beirut,19,305101
63103299,Big Jet Plane,239,109.96,2011-06-13,717461,6197720,Down The Way (Deluxe Edition),2011-06-13,Pop|Folk,Discograph,6635,38348,album,170482,Angus & Julia Stone,41,443504
646760482,"Nameless, Faceless",195,0.0,2018-05-18,29711,385517227,Tell Me How You Really Feel,2018-05-18,Alternative|Rock,Marathon Artists,2236,1949,album,1701387,Courtney Barnett,40,56282
78240216,Every Time the Sun Comes Up,263,99.9,2014-05-27,514890,7779881,Are We There,2014-05-23,Alternative,Jagjaguwar,2824,12622,album,393596,Sharon Van Etten,52,63840
88252835,Chandelier (Piano Version),240,77.0,2014-10-27,527800,8916799,1000 Forms Of Fear,2014-10-27,Pop|Rock,Monkey Puzzle Records/RCA Records,3695,51387,album,3469,Sia,154,8708301
125543636,Way down We Go (Stripped),208,162.77,2015-01-19,531150,13204392,Way down We Go (Stripped),2015-01-19,Alternative,Elektra (NEK),208,4891,single,1138351,KALEO,24,271947
500400492,Happier (Acoustic),206,91.07,2018-05-25,470397,63651372,Happier (Acoustic),2018-05-25,Pop|Singer & Songwriter,Atlantic Records UK,206,9615,single,384236,Ed Sheeran,154,20903429
416461352,New Rules (Acoustic),213,115.81,2017-10-20,765677,49721112,New Rules (Acoustic),2017-10-20,Pop,Dua Lipa Limited,213,7104,single,8706544,Dua Lipa,135,8773029
497304792,In My Blood (Acoustic),212,140.15,2018-05-11,472877,63126272,In My Blood (Acoustic),2018-05-11,Pop,Island Records,212,17853,single,5962948,Shawn Mendes,43,6774812
144940636,Issues (Acoustic),175,113.89,2017-03-24,509960,15732116,Issues (Acoustic),2017-03-24,Pop,J/Republic,175,5111,single,2110321,Julia Michaels,100,296297
355724451,Ultralife (Acoustic Version),266,157.8,2017-05-05,206784,40801711,Ultralife (Acoustic Version),2017-05-05,Alternative,Universal-Island Records Ltd.,266,351,single,7215914,Oh Wonder,63,64492
353131421,Let It Go (James Bay Spotify Session 2015),286,140.62,2017-04-28,43582,40450361,Acoustic Hits,2017-04-28,Pop,UMOD (Universal Music On Demand),5447,855,album,4732999,James Bay,48,804604
16948183,Youth,251,150.3,2011-11-21,21580,346654077,The Wild Youth EP,2011-11-27,Rock|Singer & Songwriter,Daughter,1110,2376,album,1028626,DAUGHTER,18,197312
436141332,I Miss You (feat. Julia Michaels) (Acoustic),216,104.93,2017-12-08,447962,52712222,I Miss You (feat. Julia Michaels) (Acoustic),2017-12-08,Electro|Dance,Atlantic Records UK,216,1000,single,1000956,Clean Bandit,156,4171760
141827557,Shape of You (Acoustic),223,100.35,2017-02-10,755347,15319389,Shape of You (Acoustic),2017-02-10,Pop|Singer & Songwriter,Atlantic Records UK,223,19030,single,384236,Ed Sheeran,154,20903429
73913951,Demons (Acoustic Live In London),187,88.7,2013-10-22,682747,7290820,Demons,2013-10-22,Alternative,Kid Ina Korner / Interscope,582,5887,single,416239,Imagine Dragons,62,9521668
628565312,Demons (feat. Veronica Bravo) (Acoustic Version),223,0.0,2019-02-06,145810,86507112,Demons (feat. Veronica Bravo) (Acoustic Version),2019-02-06,Alternative,Magic Records,223,30,single,395594,Rival,56,8676
351595781,Mercy (Acoustic),219,0.0,2017-04-20,664190,40146561,Illuminate (Deluxe),2017-04-20,Pop,Island Records,3334,168968,album,5962948,Shawn Mendes,43,6774812
455949072,Half of Me (Acoustic),132,136.0,2018-01-23,115,345500007,Half of Me (Acoustic),2018-01-23,Pop,Distant Cousins,132,4,single,261713,Yasmeen,88,1023
763057572,Swim (Acoustic),327,0.0,2019-10-23,10016,343083247,Swim (Acoustic),2019-10-23,Rock|Singer & Songwriter,Joe Hicks,327,1,single,74607,Joe Hicks,28,223
672219302,king (acoustic),194,99.86,2019-06-03,105617,95090362,king & queen (acoustic),2019-06-03,Alternative,Avant Garden/Island Records,369,52,single,12191274,slenderbodies,30,3518
126907191,Dancing On My Own (Acoustic),253,117.79,2016-06-24,698841,13374015,Dancing On My Own (Acoustic),2016-06-24,Pop,Capitol Records (US1A),253,11781,single,9811408,Calum Scott,82,492122
606887142,Day 1 ◑ (Brooklyn Session),281,0.0,2018-12-21,13277,82248022,Day 1 ◑ (Brooklyn Session),2018-12-21,Alternative,Atlantic Records UK,281,98,single,6306824,HONNE,59,34206
922388352,I Lost Myself (Acoustic) (Acoustic),195,0.0,2020-04-07,109943,140258142,I Lost Myself (Acoustic),2020-04-07,Pop,MUNN,195,40,single,5085559,Munn,87,2771
493858742,No Right To Love You (Acoustic),230,166.04,2018-05-18,6943,103051642,What If,2019-07-12,Pop,Decca (UMO),421,194,single,5622207,Rhys Lewis,47,6950
344854081,Symphony (feat. Zara Larsson) (Acoustic Version),216,123.05,2017-03-16,686804,39220871,Symphony (feat. Zara Larsson) (Acoustic),2017-03-16,Electro|Dance,Atlantic Records UK,216,1840,single,1000956,Clean Bandit,156,4171760
710369522,Beautiful People (Acoustic),220,0.0,2019-07-10,20932,438775077,Beautiful People - Acoustic,2019-07-10,Folk,Daniel Robinson,220,3,single,5192853,Daniel Robinson,52,284
1100215,Toothpaste Kisses,156,135.1,2007-06-25,279101,118694,Colour It In,2007-01-01,Pop,Polydor Records,2132,1676,album,13930,The Maccabees,20,53222
389067831,She's On My Mind (Acoustic),152,91.88,2017-08-04,290806,45446061,She's On My Mind (Acoustics),2017-08-04,Singer & Songwriter,Universal-Island Records Ltd.,318,1297,single,1641705,JP Cooper,68,204115
343968551,Ciao Adios (Acoustic),284,173.71,2017-02-09,342458,39093301,Ciao Adios (Acoustic),2017-02-09,Electro|Pop,Atlantic Records UK,284,2535,single,6396188,Anne-Marie,129,1865650
415278882,Sit Next to Me (Acoustic),258,95.04,2017-10-13,154143,49527442,Sit Next to Me (Versions),2017-10-13,Alternative,Columbia,787,796,single,417037,Foster the People,38,1113408
141826457,The Way I Are (Acoustic),167,104.4,2017-02-10,122087,15319179,The Way I Are (Acoustic),2017-02-10,Alternative|Pop Indé|Rock indé|Pop|Pop indé/Folk|Rock|Rock Indé/Pop Rock|Singer & Songwriter,Black Butter,167,23,single,5313379,Leo Stannard,44,2086
119058686,"Someone New (Live From Spotify, London)",231,90.3,2016-02-12,85815,12391736,Acoustic,2016-02-12,Pop,UMOD (Universal Music On Demand),5551,2831,album,5062414,Hozier,30,1409413
137725105,By Your Side (Abbey Road Live Version),193,118.12,2016-12-09,201051,14780723,By Your Side (Abbey Road Live Version),2016-12-09,Dance,Positiva,193,529,single,5306539,Jonas Blue,136,726948
8066404,At Home (Acoustic),308,0.0,2011-01-24,157442,744088,Star of Love (Plus Acoustic Version),2011-01-24,Electro,Different Recordings,3707,12877,album,208844,Crystal Fighters,49,85807
384586771,Came Here for Love (Acoustic),216,121.96,2017-07-28,404639,44800661,Came Here for Love (Acoustic),2017-07-28,Dance,Ministry of Sound Recordings,216,1271,single,5203250,Sigala,114,284655
141827555,Castle on the Hill (Acoustic),226,145.58,2017-02-10,462204,15319387,Castle on the Hill (Acoustic),2017-02-10,Pop|Singer & Songwriter,Atlantic Records UK,226,8032,single,384236,Ed Sheeran,154,20903429
521607702,Good Vibes (Acoustic),231,115.81,2018-07-06,73760,67271672,Heavy Rules Mixtape (Acoustic),2018-07-06,Pop,Intercord,430,42,ep,10478743,Alma,49,32048
69808516,Chocolate (Acoustic Version),238,147.1,2013-08-26,219735,6843273,Sex EP,2013-08-26,Alternative,Polydor Records,1180,7838,ep,3583591,The 1975,38,606511
407138772,Someone To You (Acoustic),214,0.0,2017-09-22,101893,48205392,Island Life Coffee House (Vol. 2),2017-09-22,Singer & Songwriter,Island Records,2276,187,album,8853864,Banners,55,66082
373997751,Slow Hands (Acoustic),161,87.04,2017-06-30,397572,43229581,Slow Hands (Acoustic),2017-06-30,Pop,Capitol Records (US1A),161,3160,single,4794264,Niall Horan,55,1028681
118187598,I Gave It All (Live From Barn On The Farm),256,123.78,2016-01-29,123174,12279362,Midnight (Live EP),2016-01-15,Alternative,Universal-Island Records Ltd.,1122,956,ep,1909641,Aquilo,30,24871
673680502,Want My Love,248,119.8,2019-06-10,24911,579798811,Cathedrals - EP,2019-06-10,Alternative|Rock|Rock Indé/Pop Rock,CATHEDRALS,1497,109,ep,4365847,Cathedrals,18,3886
3154572,Ooh La (Lowlands Acoustic Session),202,149.8,2008-03-31,166489,303341,Ooh La,2008-03-31,Rock,Virgin Records,612,1377,single,4337,The Kooks,59,813961
355727131,Dynamite,231,110.25,2017-05-05,518353,40802001,Don't Kill My Vibe - EP,2017-05-05,Pop,Universal-Island Records Ltd.,821,6741,ep,11924667,Sigrid,55,48019
504057212,Handyman (Acoustic),218,166.71,2018-06-15,270540,64323102,Handyman (Acoustic),2018-06-15,Alternative|Rock,Red Bull Records,218,136,single,515697,AWOLNATION,39,454394
542723812,Would It Be Ok (Acoustic),197,0.0,2018-08-30,71446,70977332,Would It Be Ok (Acoustic),2018-08-30,Dance,Be Yourself Music,197,4,single,1390631,AFSHEEN,44,2610
717180,Soul Meets Body (Live from Rolling Stone Original Sessions),231,123.0,2006-05-02,45265,85734,Rolling Stone Original,2006-05-02,Pop|Rock,Atlantic Records,914,329,ep,383,Death Cab for Cutie,61,200245
366076091,Body in a Box (Demo),278,132.09,2008-11-25,161742,42158001,Bring Me Your Love (Special Edition),2008-12-02,Alternative|Rock,Dine Alone Music Inc.,5961,944,album,339,City and Colour,34,90518
389063831,Most Girls (Acoustic),201,102.85,2017-08-04,284299,45445501,Most Girls (Acoustic),2017-08-04,Pop,Universal Records,201,3721,single,5961630,Hailee Steinfeld,16,425595
78390529,Coins in a Fountain (Acoustic),169,184.6,2014-06-06,159371,7796898,Whispers (Deluxe),2014-07-07,Pop,Sony Music Entertainment,4092,16626,album,16398,Passenger,46,1357904
77749340,Gunshot,204,106.8,2014-04-25,448862,7725898,I Never Learn,2014-04-25,Alternative,Atlantic Records UK,1972,47492,album,72503,Lykke Li,56,677988
688937762,Born to Be Free (Acoustic),186,0.0,2019-06-29,58416,98821182,Born to Be Free (Acoustic),2019-06-29,,© ℗ 2019 Giovanni Marton,186,0,single,51437842,Jack Marton,4,8
103468930,Keep Your Head Up (Rockfeedback Session),301,0.0,2015-07-17,98209,10756712,This Is Acoustic,2015-07-17,Pop,UMOD (Universal Music On Demand),5896,2898,album,401577,Ben Howard,15,526871
120739026,Wild Things (Acoustic Version),191,0.0,2016-03-11,255219,12599760,Know-It-All (Deluxe),2016-03-11,Pop,"EP Entertainment, LLC / Def Jam",3278,72462,album,7890062,Alessia Cara,49,699164
93182666,7 Layers,215,124.91,2015-04-06,2002,326506827,7 Layers,2014-01-01,Alternative|Pop,7 Layers B.V.,2729,1065,album,1202336,Dotan,8,70502
139102493,Easy (Acoustic),208,110.54,2016-12-30,122592,14949619,Easy (Acoustic),2016-12-30,Alternative,Universal Music AB,208,259,single,4336474,Seinabo Sey,40,44207
83941101,Bad Blood (Live Piano Version),206,141.1,2014-09-08,224986,8448945,Oblivion,2014-09-08,Alternative,Virgin Records,1491,7830,ep,1352097,Bastille,91,2249624
144944310,September Song (Guitar Acoustic),212,189.65,2017-03-24,495021,15732546,September Song (Remixes),2017-03-24,Singer & Songwriter,Universal-Island Records Ltd.,871,2435,single,1641705,JP Cooper,68,204115
52872731,Trojans (Crown City Acoustic),215,119.5,2012-08-03,57910,5127761,Through the Glass EP,2012-08-03,Alternative,Warner Records,815,1901,ep,2095721,Atlas Genius,10,166947
384722231,Nervous (Acoustic),250,0.0,2016-09-23,437815,44821871,Nervous,2016-09-23,Pop|Singer & Songwriter,GS Believe,684,1261,single,2668241,Gavin James,69,136824
696963252,Let Me Love You (Andrew Watt Acoustic Remix),207,0.0,2019-06-21,21960,42886941,Acoustic Pop Edition,2017-06-16,Pop,"UMG Recordings, Inc.",3211,2071,album,482758,DJ Snake,102,5794937
73262790,Dust to Dust (Acoustic),223,137.8,2013-11-29,327281,7211520,Bare Bones EP,2013-12-06,Singer & Songwriter,Sensibility Recordings/Columbia Records,1292,2010,ep,409894,the Civil Wars,10,55538
15421166,Shuffle (Acoustic),173,132.1,2012-01-01,112096,1424068,Leave It (EP),2011-12-29,Alternative,Universal-Island Records Ltd.,758,477,ep,203706,Bombay Bicycle Club,33,151631
62874329,New Ceremony (Acoustic),257,110.8,2012-12-17,127407,6170866,Shallow Bed (Acoustic),2012-12-14,Alternative|Pop Indé|Rock indé,RCA Records Label,2418,359,album,406320,Dry The River,11,13381
77409667,Trouble (with The Pariah Dogs) (Live From Avatar Studios),274,162.1,2011-02-15,41128,7691857,Live - Spring 2010,2011-02-15,Rock,RCA Records Label,1212,372,ep,5271,Ray LaMontagne,21,95898
72791229,Divisionary (Do the Right Thing),250,123.0,2014-03-24,23498,7553350,Divisionary,2014-03-25,Alternative,Partisan Records,2357,565,album,5330525,Ages and Ages,12,2000
129011744,Stolen Dance,235,172.27,2016-07-22,21828,290559842,Stolen Dance,2016-07-22,Folk|Singer & Songwriter,Nettwerk Music Group,235,41,single,7198482,Twin Bandit,11,250
105108210,Indulge (Acoustic),195,142.07,2015-08-07,177097,10946420,Indulge (Acoustic),2015-08-07,Alternative,37 adventures,394,89,single,254233,JONES,54,2807
362297911,One More Light,255,168.06,2017-05-19,873495,41645391,One More Light,2017-05-19,Alternative,Warner Records,2119,185482,album,92,Linkin Park,75,12218181
528330441,Believer,202,124.91,2018-07-18,946141,68346981,Evolve,2018-02-23,Alternative,Kid Ina Korner / Interscope,2583,193752,album,416239,Imagine Dragons,62,9521668
78527795,Counting Stars,257,122.0,2014-06-02,923515,7811259,Native,2014-06-02,Pop,Mosley / Interscope,4428,101158,album,74398,OneRepublic,104,4343073
140869461,Human,199,0.0,2017-02-10,926710,15188215,Human (Deluxe),2017-02-10,Alternative|Pop Indé|Rock indé,Best Laid Plans/Columbia,3888,289752,album,4101559,Rag'n'Bone Man,46,1218226
373896581,Infinity,237,121.96,2017-06-23,816824,43215621,Feel Something,2017-06-23,Alternative,Atlantic Records,2743,16923,album,5100975,Jaymes Young,27,132105
610861462,Power Over Me,206,173.71,2019-01-04,809778,83065642,Dermot Kennedy,2019-01-04,Singer & Songwriter,UMGRI Interscope,3107,15350,album,12033224,Dermot Kennedy,52,173992
16501728,We Are Young (feat. Janelle Monáe),250,92.1,2012-02-14,897622,1543242,Some Nights,2012-02-21,Alternative,Fueled By Ramen,2749,122037,album,380832,fun.,9,923462
65723649,Another Love,243,116.8,2013-06-24,992716,6443018,Long Way Down (Deluxe),2013-06-24,Pop|Pop internationale|Rock|Singer & Songwriter,ITNO/Columbia,3158,97129,album,4044787,Tom Odell,68,780876
63034985,Pompeii,214,127.6,2013-02-22,865705,6189193,Pompeii,2013-02-22,Alternative,Virgin Records,1112,43026,single,1352097,Bastille,91,2249624
89824821,Hold Back The River,239,0.0,2014-11-17,737798,9097101,Hold Back The River,2014-11-17,Singer & Songwriter,Mercury Records/Republic Owned,909,36067,ep,4732999,James Bay,48,804604
92872156,Centuries,231,87.97,2015-01-20,831238,9426598,American Beauty/American Psycho,2015-01-20,Alternative,Island Records,2344,147089,album,404,Fall Out Boy,54,2611959
126011307,Way down We Go,213,162.13,2016-06-10,711323,13262277,A/B,2016-06-10,Alternative,Elektra (NEK),2533,93579,album,1138351,KALEO,24,271947
71059074,Cool Kids,237,130.01,2013-10-04,758982,6975073,Talking Dreams (Deluxe Edition),2013-10-04,Alternative,Warner Records,3223,28123,album,2487301,Echosmith,37,340943
61752797,Let Her Go,253,149.3,2012-10-31,10233,367152987,Let Her Go,2012-10-31,Pop,Embassy of Music,252,44,single,16398,Passenger,46,1357904
70403437,Royals,190,84.9,2013-09-30,876369,6909237,Pure Heroine,2013-01-01,Alternative,Universal Music New Zealand Limited,2228,182028,album,4448485,Lorde,22,2086678
67446406,Love Me Again,240,126.0,2013-07-01,863905,6597870,Love Me Again,2013-07-01,Pop,Universal-Island Records Ltd.,1420,50765,single,1141019,John Newman,71,358166
102364674,Renegades,195,179.76,2015-06-30,830869,10632090,VHS,2015-06-30,Alternative,Kid Ina Korner / Interscope,2853,18555,album,4549214,X Ambassadors,64,315510
65732147,Still into You,216,136.0,2013-04-05,707235,6443604,Paramore,2013-04-05,Alternative,Fueled By Ramen,3829,151269,album,10977,Paramore,32,3146015
70322142,I Wanna Be Yours,183,135.11,2013-09-09,929035,6899610,AM,2013-09-06,Alternative,Domino Recording Co,2504,544559,album,1182,Arctic Monkeys,35,4954663
11249744,Summer Sunshine,173,121.6,2004-05-24,519033,1029768,Borrowed Heaven,2004-05-24,Pop|Pop internationale|Variété Internationale,Atlantic Records,3076,6949,album,626,The Corrs,28,187790
126884459,Heathens,195,89.88,2016-06-16,912994,13371165,Heathens,2016-06-16,Alternative,Atlantic Records,195,173417,single,647650,Twenty One Pilots,43,5000146
62724015,Locked out of Heaven,233,144.05,2012-12-07,963294,6157080,Unorthodox Jukebox,2012-12-05,Pop,Atlantic Records,2091,743689,album,429675,Bruno Mars,36,12769566
90326361,Shut Up and Dance,197,128.0,2014-12-02,909190,9154869,TALKING IS HARD,2014-12-02,Alternative,RCA Records Label,2597,20074,album,525307,Walk The Moon,23,319622
62936661,House of Gold,163,114.8,2013-01-04,618801,6176845,Vessel,2013-01-04,Alternative,Fueled By Ramen,2864,167552,album,647650,Twenty One Pilots,43,5000146
100052800,Sugar,235,119.8,2015-05-15,820349,10244008,V,2015-05-15,Pop,Interscope Records*,2635,107274,album,1188,Maroon 5,65,11406009
